,Corruption,Country,Dystopia_Residual,Freedom,GDP_per_Capita,Generosity,Happiness_Score,Life_Expectancy,Social_Support,year,Region
38,0.38299999999999995,Sweden,2.218,0.659,1.355,0.285,7.314,0.9129999999999999,1.501,2018-01-01,Western Europe
39,0.373,Sweden,2.2459999999999996,0.574,1.3869999999999998,0.267,7.343,1.0090000000000001,1.4869999999999999,2019-01-01,Western Europe
40,0.42922,New Zealand,2.26425,0.6393800000000001,1.2501799999999998,0.47501000000000004,7.2860000000000005,0.9083700000000001,1.3196700000000001,2015-01-01,Australia and New Zealand
41,0.41903999999999997,New Zealand,2.47553,0.5814699999999999,1.36066,0.49401000000000006,7.334,0.83096,1.17278,2016-01-01,Australia and New Zealand
42,0.38281670212745705,New Zealand,2.0464563369751,0.6140621304512021,1.40570604801178,0.500005125999451,7.31400012969971,0.816759705543518,1.54819512367249,2017-01-01,Australia and New Zealand
43,0.389,New Zealand,2.1559999999999997,0.669,1.268,0.365,7.324,0.8759999999999999,1.601,2018-01-01,Australia and New Zealand
44,0.38,New Zealand,2.1260000000000003,0.585,1.3030000000000002,0.33,7.307,1.026,1.557,2019-01-01,Australia and New Zealand
45,0.35636999999999996,Australia,2.26646,0.6512399999999999,1.33358,0.43562,7.284,0.93156,1.30923,2015-01-01,Australia and New Zealand
46,0.32331,Australia,2.5465,0.5683699999999999,1.4444299999999999,0.47407,7.313,0.8512,1.10476,2016-01-01,Australia and New Zealand
47,0.301183730363846,Australia,2.06521081924438,0.601607382297516,1.4844149351120002,0.47769924998283403,7.28399991989136,0.84388679265976,1.5100419521331798,2017-01-01,Australia and New Zealand
48,0.302,Australia,2.1390000000000002,0.647,1.34,0.361,7.272,0.91,1.5730000000000002,2018-01-01,Australia and New Zealand
49,0.29,Australia,2.093,0.557,1.3719999999999999,0.332,7.228,1.036,1.548,2019-01-01,Australia and New Zealand
50,0.07785,Israel,3.08854,0.41318999999999995,1.2285700000000002,0.33171999999999996,7.278,0.9138700000000001,1.22393,2015-01-01,Middle East and Northern Africa
51,0.08728,Israel,3.31029,0.36432,1.33766,0.32288,7.267,0.8491700000000001,0.9953700000000001,2016-01-01,Middle East and Northern Africa
52,0.0852421000599861,Israel,2.80175733566284,0.40598860383033797,1.3753824234008798,0.330082654953003,7.212999820709231,0.83840399980545,1.37628996372223,2017-01-01,Middle East and Northern Africa
53,0.272,Israel,1.912,0.5329999999999999,1.301,0.354,6.814,0.883,1.5590000000000002,2018-01-01,Middle East and Northern Africa
54,0.08199999999999999,Israel,2.664999999999999,0.371,1.276,0.261,7.138999999999999,1.0290000000000001,1.455,2019-01-01,Middle East and Northern Africa
55,0.10583,Costa Rica,3.17728,0.63376,0.95578,0.25497,7.226,0.8602700000000001,1.2378799999999999,2015-01-01,Latin America and Caribbean
56,0.10547000000000001,Costa Rica,3.3516800000000004,0.55225,1.06879,0.22553,7.087000000000001,0.76146,1.02152,2016-01-01,Latin America and Caribbean
57,0.100106589496136,Costa Rica,2.89863920211792,0.580131649971008,1.10970628261566,0.21461322903633104,7.0789999961853,0.7595092654228209,1.4164036512374898,2017-01-01,Latin America and Caribbean
58,0.10099999999999999,Costa Rica,2.9099999999999993,0.632,1.01,0.14300000000000002,7.072,0.8170000000000001,1.459,2018-01-01,Latin America and Caribbean
59,0.09300000000000001,Costa Rica,2.934000000000001,0.5579999999999999,1.034,0.14400000000000002,7.167000000000001,0.963,1.4409999999999998,2019-01-01,Latin America and Caribbean
60,0.18675999999999998,Austria,2.5332,0.62433,1.33723,0.33088,7.2,0.8904200000000001,1.29704,2015-01-01,Western Europe
61,0.21348000000000003,Austria,2.6934299999999998,0.54355,1.45038,0.32865,7.119,0.80565,1.0838299999999998,2016-01-01,Western Europe
62,0.22106036543846105,Austria,2.1385064125061004,0.567766189575195,1.4870972633361799,0.316472321748734,7.00600004196167,0.8153284192085269,1.4599449634552,2017-01-01,Western Europe
63,0.22399999999999998,Austria,2.3199999999999994,0.617,1.341,0.242,7.138999999999999,0.8909999999999999,1.504,2018-01-01,Western Europe
64,0.226,Austria,2.3770000000000007,0.532,1.376,0.244,7.246,1.016,1.475,2019-01-01,Western Europe
65,0.21311999999999998,Mexico,3.6021400000000003,0.48181,1.02054,0.14074,7.187,0.8144399999999999,0.91451,2015-01-01,Latin America and Caribbean
66,0.18355,Mexico,3.5590599999999997,0.37709000000000004,1.1150799999999998,0.11735,6.778,0.71143,0.7146,2016-01-01,Latin America and Caribbean
67,0.132774114608765,Mexico,2.8371548652648904,0.412730008363724,1.1531838178634601,0.12099043279886199,6.57800006866455,0.709978997707367,1.2108621597290001,2017-01-01,Latin America and Caribbean
68,0.095,Mexico,2.793999999999999,0.479,1.038,0.069,6.4879999999999995,0.7609999999999999,1.252,2018-01-01,Latin America and Caribbean
69,0.073,Mexico,2.7609999999999997,0.433,1.07,0.07400000000000001,6.595,0.861,1.3230000000000002,2019-01-01,Latin America and Caribbean
70,0.1589,United States,2.51011,0.54604,1.3945100000000001,0.40105,7.119,0.86179,1.24711,2015-01-01,North America
71,0.14868,United States,2.72782,0.48163,1.50796,0.41076999999999997,7.104,0.779,1.04782,2016-01-01,North America
72,0.135638788342476,United States,2.2181134223937997,0.505740523338318,1.54625928401947,0.392578780651093,6.993000030517581,0.7742866277694699,1.4199205636978103,2017-01-01,North America
73,0.133,United States,2.2270000000000003,0.547,1.3980000000000001,0.29100000000000004,6.886,0.8190000000000001,1.4709999999999999,2018-01-01,North America
74,0.128,United States,2.266,0.45399999999999996,1.433,0.28,6.892,0.8740000000000001,1.4569999999999999,2019-01-01,North America
75,0.17521,Brazil,3.26001,0.49049,0.98124,0.14574,6.983,0.69702,1.2328700000000001,2015-01-01,Latin America and Caribbean
76,0.14165999999999998,Brazil,3.5073300000000005,0.40425,1.08754,0.15775999999999998,6.952000000000001,0.61415,1.03938,2016-01-01,Latin America and Caribbean
77,0.11109276115894301,Brazil,2.7692670822143595,0.437453746795654,1.1073532104492199,0.16234989464282998,6.6350002288818395,0.6165523529052729,1.43130600452423,2017-01-01,Latin America and Caribbean
78,0.08800000000000001,Brazil,2.593,0.493,0.986,0.11,6.419,0.675,1.474,2018-01-01,Latin America and Caribbean
79,0.086,Brazil,2.4799999999999995,0.39,1.004,0.099,6.3,0.802,1.439,2019-01-01,Latin America and Caribbean
80,0.37798000000000004,Luxembourg,1.9696099999999999,0.61583,1.5639100000000001,0.28034000000000003,6.946000000000001,0.91894,1.21963,2015-01-01,Western Europe
81,0.35329,Luxembourg,2.11055,0.5487,1.6975200000000001,0.27571,6.871,0.8454200000000001,1.03999,2016-01-01,Western Europe
82,0.31883442401886,Luxembourg,1.61951208114624,0.59662789106369,1.74194359779358,0.283180981874466,6.86299991607666,0.845089495182037,1.45758366584778,2017-01-01,Western Europe
83,0.321,Luxembourg,1.769000000000001,0.632,1.5759999999999998,0.196,6.91,0.8959999999999999,1.52,2018-01-01,Western Europe
84,0.316,Luxembourg,1.9540000000000006,0.526,1.609,0.19399999999999998,7.09,1.012,1.479,2019-01-01,Western Europe
85,0.28703,Ireland,1.9757,0.6177699999999999,1.33596,0.45901000000000003,6.94,0.89533,1.36948,2015-01-01,Western Europe
86,0.29754,Ireland,2.15988,0.54008,1.4834100000000001,0.44963000000000003,6.907,0.81455,1.16157,2016-01-01,Western Europe
87,0.29838815331459007,Ireland,1.77386903762817,0.5731103420257571,1.5357066392898602,0.42785832285881,6.9770002365112305,0.8097826242446899,1.5582311153411899,2017-01-01,Western Europe
88,0.306,Ireland,1.842999999999999,0.614,1.4480000000000002,0.307,6.977,0.8759999999999999,1.5830000000000002,2018-01-01,Western Europe
